id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,category_name
0gnT45mTwbHzGAXrAX5rtC,Ruhumda Sızı,0.842,0.688,368666,0.306,0.000323,4.0,0.0628,-11.604,0.0,0.0381,90.053,4.0,0.477,60,relax
34LqqOubfQscN1dgrqODIY,Dust And The Ashes,0.00019,0.595,178996,0.869,4.25e-05,4.0,0.329,-9.031,1.0,0.0775,114.994,4.0,0.448,7,relax
0u0F3Eq0sY2adenrAO2hPM,Shawty,0.346,0.809,199182,0.5,5.17e-06,9.0,0.339,-9.905,0.0,0.0717,117.972,4.0,0.569,56,relax
1GJoHtYnbzOXZNMHeSGqtc,Coş Dalgalan,0.0525,0.544,144459,0.675,2.79e-05,11.0,0.111,-9.367,0.0,0.0505,87.93,4.0,0.29,42,active
4vSgdsddL3qTemKDkscyjd,everybody hates me,0.0507,0.678,120287,0.847,0.0,2.0,0.757,-5.711,0.0,0.078,109.971,4.0,0.709,55,active
4CTDJG3F26MUJEwnJ2fhJh,Raining Me Softly,0.119,0.237,129000,0.512,0.323,2.0,0.818,-27.513,1.0,0.0465,70.243,3.0,0.00328,69,relax
2a9xeM0Vv18YeNuTYQQTwA,Warm Place,0.948,0.767,121846,0.188,0.855,9.0,0.117,-12.275,0.0,0.1,129.98,3.0,0.475,49,active
0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,0.00446,0.54,282463,0.761,2.5e-06,5.0,0.137,-5.356,1.0,0.0311,124.988,4.0,0.215,84,active
2Yk44lQXJDw9jySBTOB0Ag,Take It Slow,0.484,0.508,221250,0.6,0.00134,4.0,0.0756,-8.554,0.0,0.411,88.704,4.0,0.589,62,active
7dgPIW9yzB59ENbnbWslU7,I'll Be Seeing You,0.798,0.396,231466,0.265,0.0,6.0,0.162,-11.332,1.0,0.0326,92.928,4.0,0.187,44,active
1ZMiCix7XSAbfAJlEZWMCp,Falling,0.839,0.567,240133,0.267,1.46e-06,4.0,0.089,-6.502,1.0,0.0299,110.011,4.0,0.0592,86,relax
1DeFsFITQCaI7J881M33W9,Mercury,0.992,0.265,180874,0.0104,0.911,8.0,0.115,-32.0,1.0,0.0411,81.119,5.0,0.115,68,relax
09rAJ1Q1NNJSaUKEW3X9P6,Crying On The Dancefloor,0.18,0.723,173008,0.698,0.0,10.0,0.797,-6.162,1.0,0.0659,126.001,4.0,0.317,83,active
1zeQjPT367QcGrkpIXYjuW,Wouldn't Come Back,0.635,0.602,219533,0.234,2.54e-06,11.0,0.0987,-9.419,1.0,0.0334,124.964,4.0,0.307,58,relax
7DES8qIR0brtxMW55ohruJ,Forever and Always,0.994,0.387,124812,0.00678,0.957,5.0,0.11,-22.011,1.0,0.0749,200.177,4.0,0.343,42,active
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,0.105,0.633,245200,0.357,0.0,5.0,0.133,-9.366,0.0,0.0264,104.938,4.0,0.674,75,active
4EtULbS8K8zZ3apaEX36oI,All I Really Want Is Love,0.712,0.615,248306,0.459,0.00208,1.0,0.0887,-10.156,1.0,0.0313,142.025,4.0,0.457,55,active
7qFxSPDUDMQNGBqTvK4aEj,I Luv It,0.000975,0.641,240613,0.765,0.0,9.0,0.387,-6.626,1.0,0.0383,91.009,4.0,0.19,63,relax
7ndTONDDRFGiPnnhOzOXxq,La Nota,0.18,0.736,216107,0.632,0.0,11.0,0.349,-4.939,0.0,0.0648,92.03,4.0,0.503,73,relax
0pg4m3qt2u2dyHd4q46ky9,Mola,0.308,0.79,189920,0.557,0.0,4.0,0.0788,-7.855,1.0,0.282,134.943,4.0,0.425,15,active
1ipSzchq1Kxa128nvMKy35,İçinde Tutma,0.295,0.513,264500,0.73,0.0,0.0,0.11,-7.365,0.0,0.0374,92.033,3.0,0.506,45,relax
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),0.135,0.926,181929,0.542,0.0,1.0,0.0877,-5.064,1.0,0.293,135.14,4.0,0.564,78,active
1pIpnZhcoht3IMc4zKPiTr,Dün Gece,0.306,0.763,182056,0.428,5.68e-05,9.0,0.157,-9.295,0.0,0.173,169.97,4.0,0.474,45,relax
5g9lS8deSIxItFBmZRC4vN,Ambitionz Az A Ridah,0.00239,0.801,278386,0.91,0.000891,2.0,0.0737,-6.566,1.0,0.225,87.277,4.0,0.805,82,relax
1Py8c3dkLF0YczcAyBFBEM,Never Hating (feat. Young Thug),0.0016,0.879,160776,0.504,0.0,8.0,0.147,-8.284,1.0,0.271,102.929,4.0,0.335,72,active
4z87x01bT7ToVPmCP6MQv6,Submerged Whale Sounds,0.939,0.181,162165,0.231,0.947,10.0,0.107,-34.535,0.0,0.0591,66.596,3.0,0.0694,33,relax
7KoUk2BFyV8HkocdHMUNTw,One Last Time (with R3HAB) (feat. Enny-Mae),0.64,0.923,155097,0.531,0.0174,11.0,0.121,-7.525,0.0,0.0481,119.985,4.0,0.858,69,active
3FjWTQ8OoTH5wjqiuIHzAC,Across The Ocean,0.0711,0.772,146000,0.781,3.58e-05,9.0,0.113,-5.833,1.0,0.0435,120.08,4.0,0.402,60,active
4HsypsmwrhfF1hFj9xKh4o,Never Be Ourselves,0.08,0.514,220773,0.661,1.01e-05,8.0,0.0826,-7.545,0.0,0.0564,85.547,4.0,0.503,50,relax
1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,0.0313,0.452,225786,0.909,0.0603,9.0,0.23,-3.977,1.0,0.0366,124.623,4.0,0.805,77,relax
6KyPQhcAuRJxeq0Rwab6Jk,Orphic,0.966,0.0798,180909,0.0216,0.897,8.0,0.107,-32.439,1.0,0.044,75.367,3.0,0.038,66,relax
5r0X4MhcC7KjN2NQeonWlC,Limbo - ChopNotSlop Remix,0.0253,0.982,187810,0.561,0.00763,9.0,0.0952,-7.499,1.0,0.344,117.552,4.0,0.894,52,relax
6AxHPKD67td22BbNBWFp4C,Suite in G Major: VI. Chaconne,0.991,0.338,493200,0.0864,0.916,5.0,0.102,-27.718,1.0,0.0536,117.259,3.0,0.356,36,relax
7sYJdgkkdcjN1Zr5Rgbpl8,Nature Boy,0.949,0.294,248426,0.253,0.00689,10.0,0.0883,-11.134,0.0,0.028,92.385,4.0,0.289,46,active
1OlQRV9bOuT0CGCNI225EP,Quiet Stars,0.993,0.164,114681,0.00981,0.931,10.0,0.094,-34.624,1.0,0.0545,138.849,4.0,0.163,57,relax
5FxRRLJT4jthUgAjUNNgVd,Never Too Late,0.00842,0.587,287039,0.77,0.679,8.0,0.262,-9.657,1.0,0.0355,125.002,4.0,0.202,43,active
1gqN7Z4kEYxBJ90IMdKLwH,İnanç,0.000574,0.468,152000,0.693,0.0,1.0,0.197,-8.715,1.0,0.0494,119.856,4.0,0.0377,27,relax
1BQZrP6DhRwtJ5KqzlXyrN,Senin İçin,0.0218,0.777,174714,0.645,0.000129,5.0,0.328,-5.467,0.0,0.0326,146.134,4.0,0.617,17,relax
2LAmOUGpTvIIzF8xyPVGZF,Hit Me Up,1.22e-05,0.592,485056,0.835,0.315,7.0,0.113,-8.772,1.0,0.0335,121.0,4.0,0.042,29,active
79Fpv3pwLG6fM6N53ncl3m,Gonna Take My Time,0.000614,0.809,356804,0.938,0.905,9.0,0.305,-8.496,1.0,0.0501,119.001,4.0,0.568,27,active
76QtCBvmsrEgXZZmHQE17n,Burda Kalayım,0.603,0.734,159112,0.645,0.00105,1.0,0.191,-7.356,0.0,0.0479,117.066,4.0,0.604,61,relax
1QlogZxaAT35c3HqjJt1JH,Situation,0.0107,0.761,346800,0.413,0.479,6.0,0.0442,-16.138,1.0,0.0595,118.727,4.0,0.428,55,active
2BpYaI9sstZ8MDqqp1iu0I,just like this,0.187,0.757,134013,0.537,0.035,1.0,0.113,-10.17,1.0,0.205,121.03,4.0,0.132,56,active
6VVJLEw5Acp3W7iGJHSNSJ,Who's Lovin' U?,0.113,0.564,251533,0.42,0.000565,4.0,0.0819,-12.224,1.0,0.164,76.03,4.0,0.521,40,active
2jtfOMMCIJrZgXbdnrVNDH,Two Ways,0.993,0.181,184235,0.0246,0.986,1.0,0.116,-32.123,1.0,0.0406,73.41,4.0,0.0359,58,relax
4SKKmtA5ZgbcLzcjTzl8iP,Dripping,0.0132,0.816,194234,0.651,0.5,2.0,0.0811,-7.988,0.0,0.0869,110.001,4.0,0.294,54,active
3H4uTtG1wEOaEgMt5TuTim,wanderlust,0.705,0.762,129089,0.398,0.89,10.0,0.106,-9.709,0.0,0.111,82.008,4.0,0.291,51,active
3y6aldPuiRmCzamj6pivBM,Heroin Girl,0.00771,0.363,143400,0.984,4.49e-05,2.0,0.0793,-4.71,1.0,0.107,149.819,4.0,0.346,54,relax
7MEfoydIhCWOplxnKtWawa,We Could Form An Attachment,0.367,0.273,187946,0.521,0.897,2.0,0.118,-13.143,1.0,0.0328,108.699,3.0,0.338,57,active
0nE5LAhlotmOrADLNeU5n9,"Cello Concerto In B Minor, Op. 104, B. 191: I. Allegro",0.963,0.231,942000,0.132,0.671,2.0,0.135,-20.277,1.0,0.0442,121.238,4.0,0.0557,45,relax
5krhFNgUcYHwXlNPJJYzFM,Tell Me Something Good,0.00826,0.812,249678,0.796,0.921,8.0,0.365,-10.548,1.0,0.0356,125.976,4.0,0.961,68,active
2Yyf3awGJQnm70qSVoA9In,GODDESS,0.0145,0.709,152133,0.848,0.00305,9.0,0.0574,-4.671,1.0,0.0778,120.029,4.0,0.845,63,active
0nJzrxHup9vkQyc9Eg698s,"Abendlied, Op. 85 No. 12 (Arr. Grosvenor)",0.992,0.47,207046,0.00188,0.867,1.0,0.115,-32.773,1.0,0.0494,67.573,3.0,0.0863,59,relax
3CIyK1V4JEJkg02E4EJnDl,Enemy (with JID) - from the series Arcane League of Legends,0.237,0.728,173381,0.783,0.0,11.0,0.434,-4.424,0.0,0.266,77.011,4.0,0.555,84,active
5g5XvfePSypMK6eiVL6BI7,Pistol,0.522,0.653,234174,0.442,0.699,7.0,0.107,-11.727,1.0,0.0337,109.971,4.0,0.363,70,active
13vTVHPEGmoTT8RypblKpJ,Smoke & Ribbons,0.0297,0.524,212081,0.708,5.64e-05,0.0,0.0619,-7.234,1.0,0.0363,157.964,4.0,0.603,45,active
793OuR8rJ0zpVp708ONAxO,Summer Feeling,0.0256,0.651,180600,0.702,4.87e-05,10.0,0.129,-7.833,1.0,0.0876,124.924,4.0,0.539,68,active
31vMYl1rfrcgyqc7tLOXYD,Doomscrollers,0.00892,0.246,263551,0.656,2.09e-06,6.0,0.0677,-4.871,1.0,0.0888,190.29,4.0,0.516,32,active
4aE13rELUFUQCXEMDw6aF3,pebble brook - ambient room mix,0.975,0.188,158000,0.0167,0.966,6.0,0.293,-36.1,1.0,0.042,132.213,3.0,0.269,49,relax
28grzRrS5csyaI4uK98IX0,Homecoming Queen,0.689,0.469,231666,0.425,0.000324,4.0,0.0697,-6.879,1.0,0.037,191.536,3.0,0.156,57,relax
2YDOjCfkGciEXxSutB6LJR,World Hold On - FISHER Rework,0.00596,0.771,178304,0.883,0.00607,1.0,0.135,-5.243,0.0,0.0584,127.008,4.0,0.895,76,active
0LSmREPpR26M7uCUk57AjX,Colder & Closer,0.524,0.71,184866,0.86,0.00311,6.0,0.362,-5.384,0.0,0.0316,125.99,4.0,0.494,45,active
6iKLdREEci9SyzXl9JNUVk,Feel It,0.000549,0.627,258573,0.991,0.845,5.0,0.0789,-8.524,0.0,0.0416,144.001,4.0,0.261,63,active
4ObQ0m7VUtrgdEwpFeCKua,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",0.995,0.168,181693,0.00571,0.92,8.0,0.068,-36.245,1.0,0.0404,78.043,3.0,0.0705,59,relax
60BrRLaI447qMQoqbZYGLj,Cradle of Comfort,0.994,0.578,106353,0.057,0.955,0.0,0.122,-20.537,0.0,0.054,123.903,4.0,0.275,62,relax
7mxnjeb6R7jMyKbxGTaB9B,El Fen,0.243,0.777,279874,0.875,0.157,7.0,0.103,-6.045,1.0,0.143,112.005,4.0,0.769,41,relax
7JfxL8fwpZqFcOn7Y4FeJ2,Silent Haters,0.00746,0.75,163482,0.349,0.909,9.0,0.103,-10.815,0.0,0.0583,138.011,4.0,0.393,41,relax
5IfSQQzGijWKd7dbkbqHuN,Rio (feat. Digital Farm Animals),0.00269,0.503,229106,0.888,0.0458,0.0,0.0733,-4.522,1.0,0.0386,173.057,4.0,0.589,57,active
6w8dBm5KlXxWejYrbGS1EJ,I Wanna Be Somebody,0.000826,0.285,223533,0.825,0.0,1.0,0.268,-7.049,0.0,0.0466,164.611,4.0,0.516,63,relax
5MqWp5KtqxXV601aXTbwFi,Be Alright,0.162,0.725,193361,0.648,4.64e-06,5.0,0.154,-6.006,0.0,0.0355,87.008,4.0,0.807,49,relax
1U29vvxf87m0zcz6GN78dm,The Dancing Master: Drive the Cold Winter Away,0.995,0.179,105842,0.00348,0.494,2.0,0.0802,-38.053,0.0,0.0481,119.18,3.0,0.412,36,relax
5o1mS67lEoLCeFobGIaNb2,Forever And A Day,0.104,0.658,166230,0.546,0.000211,7.0,0.158,-9.31,1.0,0.0318,125.06,4.0,0.289,69,active
63kHt9dnIKiCobKqMsgahS,"Oboe Concerto in C Major, K. 314: III. Rondo (Allegretto) - Cadenza: Randall Wolfgang",0.966,0.543,338946,0.117,0.905,0.0,0.165,-20.736,1.0,0.0434,117.59,4.0,0.543,40,relax
2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,0.31,0.33,292066,0.469,2.3e-06,10.0,0.0402,-9.286,0.0,0.0335,201.327,4.0,0.433,76,active
10hMM5nsZQf66ldBlgWBfG,All For Us - from the HBO Original Series Euphoria,0.0165,0.348,192986,0.652,0.000264,3.0,0.33,-7.145,1.0,0.0931,70.956,4.0,0.172,78,active
7tLTxOJY6cjQz4aJYMs8Nu,Serotonin,0.0123,0.58,182426,0.788,1.84e-05,2.0,0.368,-4.714,1.0,0.259,148.992,4.0,0.72,70,relax
0hWUmM7MNXL8EIUqmYZq1L,Kefen Giydim,0.737,0.607,210000,0.414,0.000147,2.0,0.368,-9.841,1.0,0.0278,133.889,5.0,0.448,50,active
5ug4vqGZ3eisGhY1IsziNX,Best Part of Me (feat. YEBBA),0.762,0.565,243266,0.242,9.3e-06,2.0,0.285,-8.367,1.0,0.0318,81.657,4.0,0.237,64,relax
0mNYHqs5BovsfV5jQ4Ysb8,When She Dance,0.0317,0.843,202375,0.605,1.1e-06,10.0,0.0824,-7.988,0.0,0.0383,108.93,4.0,0.455,60,active
3GnYKT2KNThEoin83X2L56,Far Off Lands,0.99,0.157,129826,0.00757,0.944,9.0,0.109,-43.574,1.0,0.0433,133.795,4.0,0.0822,53,relax
1S9rM3P1dS8MHoPqmjVFsa,My Father's Moustache,0.995,0.674,87287,0.0198,0.972,5.0,0.0975,-26.809,1.0,0.0581,69.155,4.0,0.751,65,relax
3660k2kZKOFOFS8Cv6DkJy,Daydreamer,0.287,0.418,160403,0.893,1.18e-05,7.0,0.244,-6.29,1.0,0.058,123.81,4.0,0.36,66,active
3KMeqdGzrtxXGa5oRwZFGQ,Go Slow,0.933,0.346,264653,0.191,0.000138,10.0,0.114,-16.312,1.0,0.0361,140.964,4.0,0.167,40,active
1TBF5kZA7FR0e70lEuyr43,Everyday Wonders & Sunday Mornings,0.987,0.336,138000,0.0193,0.897,0.0,0.229,-31.379,1.0,0.0387,136.354,4.0,0.221,49,relax
1QLBKel4BFnZIk6VTQiiqY,"Hallelujah, I Love Him So - First Sessions Outtake",0.397,0.737,185346,0.176,0.0,0.0,0.114,-9.871,1.0,0.148,112.146,4.0,0.367,45,active
1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,0.788,0.658,204705,0.619,0.0667,9.0,0.0951,-7.316,0.0,0.0772,136.077,4.0,0.354,65,active
65jBnp5troNslpir74QATL,Derin Mevzular,0.554,0.633,171392,0.696,1.44e-05,6.0,0.094,-7.968,0.0,0.0804,116.945,4.0,0.531,62,active
1WKLxJpDqkQ9x1qEDNutoX,2 Baddies,0.153,0.596,230293,0.921,0.0,2.0,0.0922,-2.372,1.0,0.258,171.96,4.0,0.529,66,active
1e4qDnDBNt93bnfJgVw0LA,Morning Sunset,0.878,0.814,175302,0.437,0.816,9.0,0.147,-8.03,1.0,0.0389,90.004,4.0,0.661,57,active
6sLr7HzQe2xQVhBmhrT3vU,Les baricades mystérieuses - Arranged By Göran Söllscher,0.952,0.213,163733,0.0868,0.907,10.0,0.111,-27.444,1.0,0.0413,138.349,4.0,0.44,52,relax
3a6yAWWJuCinjbyXF0SWvQ,Tonight's The Night,0.955,0.757,129782,0.0542,0.936,2.0,0.0874,-20.833,0.0,0.105,133.986,4.0,0.187,51,relax
4XE1StBll9KcNa8nHa3nXG,Rebuke,0.18,0.545,118436,0.588,0.0,9.0,0.127,-7.313,0.0,0.101,86.822,4.0,0.502,64,active
3g1mP8c79KbkWDhED5tyKZ,Ain’t No Fun (If The Homies Can’t Have None),0.133,0.856,246400,0.722,0.000485,5.0,0.168,-6.124,0.0,0.076,100.192,4.0,0.719,70,relax
2iIBpwP4FyQ95xgVail3yr,No_se_ve.mp3,0.0971,0.752,203636,0.666,1.62e-05,11.0,0.149,-5.185,0.0,0.0672,131.986,4.0,0.545,87,active
2S8zzsvlurouRcb7zbJOz1,Liberation,0.951,0.127,150000,0.0286,0.777,5.0,0.107,-31.27,1.0,0.046,76.496,3.0,0.114,65,relax
1HvTxgCj0mTzQlEo0zLvFb,In My Head,0.159,0.684,135264,0.545,0.0,1.0,0.102,-6.885,1.0,0.121,143.049,4.0,0.407,78,active
0cymBq49LPSc0tyWDLJ997,Sweetest Dreams,0.995,0.787,127136,0.0536,0.97,3.0,0.107,-18.366,1.0,0.084,99.873,4.0,0.495,60,relax
1gE7p3b4J8p4ivOCR2CO0Y,Marechià,0.133,0.698,264929,0.686,0.0439,1.0,0.0753,-11.278,0.0,0.0338,110.068,4.0,0.926,58,relax
09a8Ur35uRNugKT4X2Ia0W,Another Galaxy,0.924,0.187,146966,0.0333,0.94,9.0,0.106,-31.362,1.0,0.0373,70.695,4.0,0.0371,65,relax
6OqcvGlmqOnMqQld46yzvW,Movin' On,0.68,0.611,130925,0.701,0.0,10.0,0.222,-7.708,0.0,0.0409,105.944,4.0,0.747,1,relax
3GKQZZoHZ2MrfvQtipT5f9,STILL HUMBLE,0.384,0.546,205897,0.736,0.0,8.0,0.0755,-8.672,0.0,0.39,83.752,4.0,0.731,60,active
05MAs5o6TxAmADc3JJmkv9,Sunday Best - Acoustic,0.684,0.546,167535,0.574,0.0,0.0,0.169,-4.593,1.0,0.0292,151.852,4.0,0.524,44,relax
62bbizSic7MEEfMFDJniE5,Soft Blend,0.952,0.165,131797,0.00204,0.926,3.0,0.109,-39.165,1.0,0.0453,70.971,3.0,0.0578,65,relax
7JXVPV3BIeuDs7JImsuN9P,Hopeful,0.0854,0.34,248432,0.823,0.668,4.0,0.141,-7.181,1.0,0.0455,119.972,4.0,0.0389,64,relax
4iK3yOQKoby2b9gvCmUwsR,How Lucky,0.449,0.517,203117,0.432,0.000798,5.0,0.362,-9.956,1.0,0.0293,171.175,4.0,0.539,59,relax
0afhq8XCExXpqazXczTSve,Galway Girl,0.0735,0.624,170826,0.876,0.0,9.0,0.327,-3.374,1.0,0.1,99.943,4.0,0.781,82,relax
2bFnbVXEcYjCVhtBqomEjY,Derman Sendedir,0.763,0.616,183066,0.577,0.128,9.0,0.131,-11.834,1.0,0.0386,156.543,3.0,0.742,46,relax
0yfhhJOFyUB2BqrFjee5S2,Dam Üstüne Çul Serer,0.409,0.599,190312,0.72,0.0,7.0,0.108,-8.779,0.0,0.0317,132.964,4.0,0.94,56,active
1InWRArhMSgPnMnmL4DOre,Nouveau-Né (Re-Imagined),0.99,0.217,200862,0.0528,0.857,11.0,0.0866,-25.057,1.0,0.0364,78.895,3.0,0.106,41,relax
7BkNs7DRxzsa09I3tzk2XO,Drive (feat. Wes Nelson) - Topic VIP Remix,0.0672,0.587,176000,0.868,3.16e-05,10.0,0.0696,-3.025,0.0,0.0496,126.019,4.0,0.459,61,active
53U51XZC5OMwvnQ1XNDGl0,Jump Jump Star,0.408,0.797,111480,0.978,3.17e-06,5.0,0.32,-4.301,1.0,0.0444,132.092,4.0,0.973,7,relax
6U40RErQpgOmeBHA7WiCn5,Deep In Mind,0.963,0.133,154500,0.014,0.895,3.0,0.112,-36.981,1.0,0.0402,64.959,5.0,0.11,41,active
4nw0S8MtvcLSpXCS9M8ciL,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),0.145,0.664,284040,0.61,0.0,7.0,0.097,-6.432,0.0,0.339,76.024,4.0,0.472,57,active
1UNiVCuUcoKHRol0ykFlBr,On Empty,0.89,0.64,132000,0.188,0.928,6.0,0.11,-9.72,0.0,0.0356,150.094,4.0,0.415,58,active
3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,0.162,0.578,201538,0.537,0.0,9.0,0.076,-8.676,1.0,0.0832,83.909,4.0,0.25,82,relax
0bsBttoH3LrYa60QZB201X,Stepping Into A Dream,0.966,0.121,148721,0.00716,0.943,5.0,0.0875,-35.758,1.0,0.0427,89.086,4.0,0.141,67,relax
6JWWuoeyToc9bBZkgWtQ9L,when the party's over,0.994,0.409,208663,0.0178,0.88,4.0,0.078,-31.864,1.0,0.0458,117.639,4.0,0.161,55,relax
6G6SAy7BwNGKttAFGjADmQ,Ciclos,0.0168,0.811,396960,0.627,0.86,7.0,0.105,-11.246,0.0,0.0479,108.003,4.0,0.148,40,active
0eEXcw3JLVXcRxYrVYMy68,Electric Relaxation,0.184,0.866,226133,0.534,0.266,11.0,0.0929,-9.201,1.0,0.229,98.243,4.0,0.841,72,active
2zwmQwHIlwDBbzMkdrG8rw,Good Day,0.263,0.707,188304,0.842,0.0,1.0,0.0894,-5.991,0.0,0.0511,99.987,4.0,0.684,49,relax
1sPouNG3YxAXuK5yhLmmlj,sassy bitch,0.00489,0.647,83437,0.958,0.000772,11.0,0.443,-7.826,1.0,0.369,103.951,4.0,0.601,31,active
6gx1y86TaoNZPTXImnw1fX,Sleep On The Ocean,0.738,0.103,194000,0.825,0.993,10.0,0.178,-17.181,1.0,0.0589,92.671,3.0,1e-05,60,relax
21szgNA72iLwvBxHQLgwBh,die first,0.0669,0.444,177108,0.669,0.0,8.0,0.124,-6.727,0.0,0.125,183.441,4.0,0.44,71,relax
6sA8RRNRRZ5Ok1510vWNTy,I Want to See,5.33e-05,0.669,245454,0.997,0.804,1.0,0.116,-6.953,1.0,0.0586,132.018,4.0,0.177,48,active
3In7WkeiZeAN8d94842bc4,"Notturno in F Major, P. 106: III. Adagio",0.862,0.15,287280,0.0285,0.823,10.0,0.158,-30.914,1.0,0.0493,67.587,4.0,0.0745,33,relax
7IKCYYmFabJPaFPXn4atBX,Ode Ireti - Nitefreak Remix,0.0132,0.675,239925,0.708,0.0841,8.0,0.0898,-7.42,0.0,0.0325,119.988,4.0,0.586,57,active
2WT78xcgpKwr3eigtnAu9T,NO BAP,0.0106,0.898,120944,0.398,0.00198,1.0,0.16,-9.052,1.0,0.428,126.923,4.0,0.0928,72,active
4CxFN5zON70B3VOPBYbd6P,you were good to me,0.913,0.561,219146,0.0848,2.62e-05,2.0,0.112,-15.099,1.0,0.0404,102.128,4.0,0.206,77,relax
2eiPcBCu2qzHEaRHgI2Yrv,Al Fadimem,0.971,0.492,401374,0.258,0.00911,0.0,0.152,-12.924,1.0,0.0272,99.337,5.0,0.276,0,relax
59D9llE0eKpUEe4VPQjcpa,Big Momma Bear,0.996,0.726,87214,0.114,0.973,10.0,0.109,-22.271,1.0,0.117,93.808,4.0,0.799,59,relax
1XHIgeC77r5GP4d1wWPMoV,cool story bro,0.378,0.71,123428,0.452,1.74e-06,6.0,0.0998,-13.009,1.0,0.0436,140.031,4.0,0.578,39,relax
166UFdIQFu7c7DKJy0bu6F,Rainforest During The Night,0.601,0.168,208000,0.999,0.894,6.0,0.95,-20.16,1.0,0.0648,137.404,4.0,1e-05,48,relax
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,0.0755,0.701,197706,0.944,0.0,4.0,0.601,-2.986,1.0,0.0455,128.993,4.0,0.792,83,relax
3qto6LgDhFq9FGrAORDBzX,Under the Willow Tree,0.994,0.244,126969,0.0461,0.956,0.0,0.0972,-26.142,1.0,0.0782,219.701,4.0,0.711,47,active
4eMwobkGjF1KlhGrMA3lGy,Sana Değer,0.342,0.669,278040,0.667,0.0,5.0,0.0357,-12.438,0.0,0.211,128.032,4.0,0.691,62,relax
7qyD9SgoSNSavLDfNTsfqf,If Only It Was Warmth,0.717,0.376,197979,0.12,0.385,4.0,0.201,-14.998,1.0,0.0357,167.545,3.0,0.0465,54,relax
17S4XrLvF5jlGvGCJHgF51,Learning To Fly,0.206,0.651,242106,0.766,0.00103,0.0,0.362,-9.935,1.0,0.0299,116.74,4.0,0.949,76,relax
7mq3v02LtHKsUSqWaZAypf,I'm Just George,0.905,0.224,123194,0.0426,0.857,5.0,0.111,-28.019,1.0,0.0346,81.988,3.0,0.0388,52,active
3lLOuE6Z5jlQVqO2bbpC8A,Greece 2000 - KREAM Remix,0.0397,0.632,215040,0.934,0.789,6.0,0.181,-7.414,0.0,0.037,124.992,4.0,0.23,55,relax
5RobAV5ROH5KARimi7n3cO,messy in heaven,0.128,0.62,170437,0.837,0.000242,8.0,0.242,-4.356,0.0,0.13,172.081,4.0,0.433,78,active
7zN9zLRUCwKs19JcOQXvPh,Sonata D major,0.868,0.253,772906,0.232,0.12,1.0,0.112,-13.413,1.0,0.0377,109.4,4.0,0.0702,39,relax
1DfdEGpdA0fELrmIsPAfuF,Journeying,0.991,0.485,186318,0.0197,0.946,6.0,0.109,-19.739,1.0,0.0581,139.49,1.0,0.0658,53,active
0kDI42WWRwsrKAmE7wmQbt,Creep,0.0149,0.654,174998,0.576,0.0971,2.0,0.114,-9.736,1.0,0.0353,124.987,4.0,0.663,71,active
2Imxyb3LiuXsDFo7Gq5YDs,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",0.984,0.406,215800,0.00921,0.906,2.0,0.0953,-31.822,1.0,0.087,80.507,4.0,0.303,66,relax
25JrVa0pOZhb4WvuCK1JVk,Lotus 72 D,0.628,0.733,192965,0.676,0.181,9.0,0.277,-9.735,0.0,0.0771,91.389,4.0,0.96,54,relax
13taja5PZNjj704wegaJV5,Vur,0.0226,0.77,148363,0.459,0.000804,8.0,0.109,-12.39,0.0,0.0552,109.972,4.0,0.483,56,active
5NDrYaYzObrqyNsYmfTdxK,Feels Like a Dream,0.667,0.667,170400,0.486,0.00321,1.0,0.0492,-10.377,0.0,0.0351,199.729,4.0,0.928,48,active
6p2CaYsLkNeXpqFhA1RJRA,Easier,0.0321,0.629,180000,0.955,3.09e-05,1.0,0.283,-3.077,1.0,0.074,123.912,4.0,0.708,33,active
18DfMhEx4ddoreHrvZDF6Q,The Power of Love,0.452,0.521,268200,0.654,6.12e-05,8.0,0.0984,-6.993,1.0,0.0401,139.071,4.0,0.125,65,active
3nGNWLIX8lu2Dfcdfm2ZNg,Gitti Gideli,0.331,0.352,282726,0.55,0.00111,8.0,0.347,-10.967,0.0,0.0555,167.664,4.0,0.495,50,active
3QSjVPObHxuAJc3E5nrjRn,VILLAIN,0.0232,0.653,199125,0.634,0.0,5.0,0.0908,-5.875,0.0,0.0391,160.013,4.0,0.306,75,relax
57RRXysNvNZl8f5KPwEvuU,"Petite Suite de Concert, Op. 77: III. Un sonnet d'amour",0.937,0.234,220000,0.0251,0.202,9.0,0.101,-28.627,1.0,0.0449,126.31,4.0,0.04,46,relax
